dataset,forecaster,coverage,horizon_hours,window,method,n,picp,mpiw,winkler_interval_score,macro_user_abs_coverage_gap,user_coverage_std,max_abs_cluster_coverage_gap,forecaster_key,window_order
London,lightgbm_quantile,0.8,1.0,2013-06,raw,719179,0.7781692735744509,0.2537537562973354,0.4509037406620534,0.0466964191926993,0.0634698964639646,0.0259469549661662,lgbm,3
London,lightgbm_quantile,0.8,1.0,2013-06,rolling_global_norm,719179,0.7989415708745667,0.2570674784789312,0.4507454200320204,0.0424144679113881,0.0598704961444212,0.0118817750677506,lgbm,3
London,lightgbm_quantile,0.8,1.0,2013-06,rolling_group_norm,719179,0.7987455139819155,0.2568087857820277,0.45071612555214,0.0416938413411703,0.0593797014726401,0.0030149051490515,lgbm,3
London,lightgbm_quantile,0.8,1.0,2013-06,rolling_user_norm,719179,0.7979014960114241,0.257541511359061,0.4496994645566198,0.0279995854172746,0.040054055493459,0.0095020325203252,lgbm,3
London,lightgbm_quantile,0.8,1.0,2013-06,aci_global,719179,0.8002722548906461,0.2572875687881709,0.4507470477366125,0.0423822100203441,0.0597355533884115,0.0138380758807588,lgbm,3
London,lightgbm_quantile,0.8,1.0,2013-06,aci_segment,719179,0.8002138549651756,0.257102093134838,0.4507141943472765,0.0416471944345211,0.0591488615512296,0.0004996612466123,lgbm,3
London,lightgbm_quantile,0.8,1.0,2013-06,aci_user,719179,0.8012428060329904,0.2577406190054166,0.4489981960978506,0.0048793196891641,0.0065934236835115,0.0015293737181875,lgbm,3
London,lightgbm_quantile,0.8,1.0,2013-06,pid_global,719179,0.799992769533037,0.2574692319105661,0.4507813415536069,0.04184440220433,0.0586490518471686,0.0128218157181571,lgbm,3
London,lightgbm_quantile,0.8,1.0,2013-06,pid_segment,719179,0.799989988584205,0.2576395012568268,0.4508697888136366,0.0409890759961219,0.0575260801200808,9.988415075956604e-05,lgbm,3
London,lightgbm_quantile,0.8,1.0,2013-06,pid_user,719179,0.7998898744262555,0.2680230665282728,0.4559513461341122,0.0006978292770282,0.0009849273027171,0.0001490075035921,lgbm,3
London,lightgbm_quantile,0.8,1.0,2013-07,raw,743552,0.7958905362368738,0.2326944274106291,0.3995988607812089,0.0474591815642551,0.066881500830415,0.0048337922895358,lgbm,4
London,lightgbm_quantile,0.8,1.0,2013-07,rolling_global_norm,743552,0.8158017193148562,0.2364040744315765,0.3997868797477519,0.0484653107669883,0.0624053037717543,0.0291863362182008,lgbm,4
London,lightgbm_quantile,0.8,1.0,2013-07,rolling_group_norm,743552,0.8156093992081254,0.2361719784482953,0.3997172837109208,0.0475299224579899,0.0613509454464297,0.0197355921469284,lgbm,4
London,lightgbm_quantile,0.8,1.0,2013-07,rolling_user_norm,743552,0.8142739176278189,0.2366429843047595,0.3987737845627966,0.0381437438232902,0.0538334464762952,0.0197355921469284,lgbm,4
London,lightgbm_quantile,0.8,1.0,2013-07,aci_global,743552,0.8025289421587193,0.2338125138921633,0.3995965677445446,0.0464562601810231,0.0644540793234001,0.0066155258326776,lgbm,4
London,lightgbm_quantile,0.8,1.0,2013-07,aci_segment,743552,0.8025222176794629,0.2337605589806032,0.3995798303475824,0.0463248392237168,0.064306969545201,0.00368508549715,lgbm,4
London,lightgbm_quantile,0.8,1.0,2013-07,aci_user,743552,0.8041589559304527,0.2328404896840786,0.3972920701199071,0.0070280911894818,0.0099719824013203,0.0059095946801772,lgbm,4
London,lightgbm_quantile,0.8,1.0,2013-07,pid_global,743552,0.8000193665002582,0.2333033583360823,0.3996439448933258,0.0463656453727821,0.0648820459502538,0.0012666244458517,lgbm,4
London,lightgbm_quantile,0.8,1.0,2013-07,pid_segment,743552,0.8000086073334481,0.2334436199645775,0.3996904228368486,0.0460213419035995,0.0643632273135,3.442171518486248e-05,lgbm,4
London,lightgbm_quantile,0.8,1.0,2013-07,pid_user,743552,0.7999023605611981,0.2394055995042614,0.4029642954619755,0.000783532141313,0.0010683229927502,0.0001345788473717,lgbm,4
London,lightgbm_quantile,0.8,1.0,2013-08,raw,743860,0.7884091092409862,0.229618673629653,0.3953532143667359,0.0484420279602714,0.0667671485407618,0.012039586359399,lgbm,5
London,lightgbm_quantile,0.8,1.0,2013-08,rolling_global_norm,743860,0.8018659425160648,0.2315653869919988,0.3953392760546718,0.0461330560064945,0.0622234518626373,0.0115711557220495,lgbm,5
London,lightgbm_quantile,0.8,1.0,2013-08,rolling_group_norm,743860,0.8018202349904552,0.2314978495397471,0.395313240503384,0.0456450128517019,0.061784140220583,0.0047071200034802,lgbm,5
London,lightgbm_quantile,0.8,1.0,2013-08,rolling_user_norm,743860,0.8008523109187212,0.2310230378940098,0.3940003418709672,0.0295702833516979,0.0448346258404268,0.0046161573416755,lgbm,5
London,lightgbm_quantile,0.8,1.0,2013-08,aci_global,743860,0.7997526416261125,0.2312141398871963,0.3953320153891042,0.0461316155083854,0.0626853729148452,0.0082021099571286,lgbm,5
London,lightgbm_quantile,0.8,1.0,2013-08,aci_segment,743860,0.7997754953889172,0.2312258464325082,0.3953085443069664,0.0457817417318917,0.0624445382212095,0.0006146074966939,lgbm,5
London,lightgbm_quantile,0.8,1.0,2013-08,aci_user,743860,0.8009867448175731,0.2303078965451316,0.3931997776741913,0.004846479258109,0.0078457631233749,0.001547156230349,lgbm,5
London,lightgbm_quantile,0.8,1.0,2013-08,pid_global,743860,0.7999744575592181,0.231361312698956,0.3953941857467495,0.0456435087695413,0.0616865309949216,0.0064806997122784,lgbm,5
London,lightgbm_quantile,0.8,1.0,2013-08,pid_segment,743860,0.7999435377624822,0.2315433027022136,0.3954782779526332,0.0452135132195887,0.0610959381970315,0.000113274221172,lgbm,5
London,lightgbm_quantile,0.8,1.0,2013-08,pid_user,743860,0.7998790094910333,0.2373266821194117,0.3985578296259343,0.0007748029410594,0.0009914947319771,0.0001647625035229,lgbm,5
London,lightgbm_quantile,0.8,1.0,2013-09,raw,719609,0.7784213371428095,0.2594626608986504,0.4607330935554144,0.0456574184708767,0.0647663725777189,0.0225909110196461,lgbm,6
London,lightgbm_quantile,0.8,1.0,2013-09,rolling_global_norm,719609,0.7857155760975753,0.2605119462507074,0.4606436620627132,0.0434892724409984,0.0618225046223554,0.0164779507751264,lgbm,6
London,lightgbm_quantile,0.8,1.0,2013-09,rolling_group_norm,719609,0.7856780557219267,0.2605311022408832,0.4606350783977724,0.0434063488823664,0.0617341628865663,0.0161928104575164,lgbm,6
London,lightgbm_quantile,0.8,1.0,2013-09,rolling_user_norm,719609,0.7815925037068742,0.2592261143873318,0.4596661983337289,0.0353012708877478,0.0472879757123257,0.0191503267973857,lgbm,6
London,lightgbm_quantile,0.8,1.0,2013-09,aci_global,719609,0.7980431039634024,0.2626700887878894,0.4605820008004794,0.0422446011934865,0.0588753079476682,0.0085614078336238,lgbm,6
London,lightgbm_quantile,0.8,1.0,2013-09,aci_segment,719609,0.7980431039634024,0.2625855825002143,0.4605425350983018,0.0419613765807315,0.0583833129168762,0.0023080065359477,lgbm,6
London,lightgbm_quantile,0.8,1.0,2013-09,aci_user,719609,0.7987532118136377,0.2632010643190955,0.4585280388092166,0.0055465952033075,0.0073024911158271,0.0016718292527687,lgbm,6
London,lightgbm_quantile,0.8,1.0,2013-09,pid_global,719609,0.7998899402314312,0.2631415524348287,0.4606393188128233,0.0420734462656147,0.0581410958282145,0.0101752450460389,lgbm,6
London,lightgbm_quantile,0.8,1.0,2013-09,pid_segment,719609,0.799860757717038,0.26330259455978,0.4606605203581214,0.0411145788117869,0.0569145485837799,0.0001742423817981,lgbm,6
