dataset,configuration,window,coverage,horizon_hours,method,half_life_days,n,picp,mpiw,winkler_interval_score,macro_user_abs_coverage_gap,user_coverage_std,max_abs_cluster_coverage_gap,mean_calibration_age_days,effective_weight_sum,erw_global_correction,picp_abs_gap,l05
London,persistence_qi__c80__h1,2013-10,0.8,1.0,rolling_group_norm,,743789,0.7700772665366119,0.3019281794895792,0.8362972053413988,0.0545787111879476,0.0900223233976696,0.0340666185823881,16.475335257666952,454151.106037536,-0.055930929786789,0.02992273346338814,0.04432266488516785
London,persistence_qi__c80__h1,2013-10,0.8,1.0,rolling_user_norm,,743789,0.7643404245021101,0.2760808917390068,0.8317845484451594,0.0473227988168486,0.0573759129199476,0.0393941380893057,16.475335257666952,454151.106037536,-0.055930929786789,0.035659575497889895,0.04335846845307715
London,persistence_qi__c80__h1,2013-10,0.8,1.0,erw_global_norm,14.0,743789,0.781303568619595,0.3170576234244341,0.8348502751761026,0.0483361086699207,0.0764935510719733,0.0276620480212584,16.475335257666952,454151.106037536,-0.055930929786789,0.018696431380405,0.03799907834558955
London,persistence_qi__c80__h1,2013-10,0.8,1.0,erw_group_norm,14.0,743789,0.7816168295040663,0.312849430401811,0.83501209158745,0.0484936419946025,0.0784766384757321,0.020592092321815,16.475335257666952,454151.106037536,-0.055930929786789,0.018383170495933743,0.03454286715820875
London,persistence_qi__c80__h1,2013-10,0.8,1.0,erw_user_norm,14.0,743789,0.7767323797474821,0.2972291806532146,0.8267473079956554,0.0378928193415022,0.051702094739222,0.0248900699123723,16.475335257666952,454151.106037536,-0.055930929786789,0.02326762025251794,0.03139144462693725
London,persistence_qi__c80__h1,2013-11,0.8,1.0,rolling_global_norm,,719796,0.766910346820488,0.3342949972026465,0.9780721263163088,0.0551329660470291,0.0772395346442289,0.0503408850307008,16.47705827452298,454061.0655911695,-0.0061715991301327,0.03308965317951207,0.05273692553886495
London,persistence_qi__c80__h1,2013-11,0.8,1.0,rolling_group_norm,,719796,0.7658836670389944,0.327469349955855,0.9805906729271412,0.0564563488599672,0.0802818367324365,0.0720050815159856,16.47705827452298,454061.0655911695,-0.0061715991301327,0.03411633296100569,0.0642307151879764
London,persistence_qi__c80__h1,2013-11,0.8,1.0,rolling_user_norm,,719796,0.7611295422591957,0.323376357244497,0.9768807836118836,0.0516315258522112,0.0686239533484183,0.0806097819182722,16.47705827452298,454061.0655911695,-0.0061715991301327,0.03887045774080433,0.0661206538852417
London,persistence_qi__c80__h1,2013-11,0.8,1.0,erw_global_norm,14.0,719796,0.7721673918721416,0.3416149027065792,0.9768260885414736,0.0520763761139233,0.0762023808419093,0.0449544780859623,16.47705827452298,454061.0655911695,-0.0061715991301327,0.027832608127858482,0.048515427099942804
London,persistence_qi__c80__h1,2013-11,0.8,1.0,erw_group_norm,14.0,719796,0.7727064334894886,0.3344472459574767,0.9792933741603156,0.0525230311593294,0.075086395051501,0.0662375608723269,16.47705827452298,454061.0655911695,-0.0061715991301327,0.027293566510511402,0.05938029601582816
London,persistence_qi__c80__h1,2013-11,0.8,1.0,erw_user_norm,14.0,719796,0.7696805761632463,0.3371020506036825,0.9729953531884198,0.0449189744524729,0.0630412315819983,0.0729282235867033,16.47705827452298,454061.0655911695,-0.0061715991301327,0.03031942383675379,0.0589235990195881
London,persistence_qi__c80__h1,2013-12,0.8,1.0,rolling_global_norm,,743832,0.7893368395013928,0.3658774283153468,0.9908023578045562,0.0501621560759703,0.0739558601616901,0.0199845906691584,16.474375073616077,454081.3817507471,0.0814653959229583,0.010663160498607271,0.035073373372564345
London,persistence_qi__c80__h1,2013-12,0.8,1.0,rolling_group_norm,,743832,0.7893180180470859,0.3663397741442011,0.9907813394897556,0.0501836355743286,0.0739844863159824,0.019746893544474,16.474375073616077,454081.3817507471,0.0814653959229583,0.010681981952914144,0.0349652645594013
London,persistence_qi__c80__h1,2013-12,0.8,1.0,rolling_user_norm,,743832,0.788609524731391,0.375946589581056,0.9808591590007426,0.0373867074619474,0.0560998479802514,0.0211402904822792,16.474375073616077,454081.3817507471,0.0814653959229583,0.011390475268609035,0.0292634989721133
London,persistence_qi__c80__h1,2013-12,0.8,1.0,erw_global_norm,14.0,743832,0.7992826337129889,0.3849264780549449,0.98972962529943,0.0477087415660431,0.0710072211859475,0.0100013114324121,16.474375073616077,454081.3817507471,0.0814653959229583,0.0007173662870111341,0.0288550264992276
London,persistence_qi__c80__h1,2013-12,0.8,1.0,erw_group_norm,14.0,743832,0.7991105518450403,0.3922996561087737,0.9894952431322832,0.0476718293979101,0.0710170275556684,0.003359554155666,16.474375073616077,454081.3817507471,0.0814653959229583,0.0008894481549597266,0.02551569177678805
London,persistence_qi__c80__h1,2013-12,0.8,1.0,erw_user_norm,14.0,743832,0.7999575172888501,0.4057806192175859,0.97706985115052,0.0305347875188746,0.0480515539970991,0.0019611719584041,16.474375073616077,454081.3817507471,0.0814653959229583,4.248271114992708e-05,0.01624797973863935
London,persistence_qi__c80__h1,2014-01,0.8,1.0,rolling_global_norm,,743764,0.7982720325264465,0.3886940072367221,1.0103609847081243,0.0494310869994198,0.0730590203878555,0.0227750002052393,16.473123240144634,454139.5357476623,0.0809617841700048,0.0017279674735535266,0.03610304360232955
London,persistence_qi__c80__h1,2014-01,0.8,1.0,rolling_group_norm,,743764,0.7981147245631679,0.3972606918997849,1.0095462102840906,0.0493231420755041,0.0730118785938215,0.0090732211905524,16.473123240144634,454139.5357476623,0.0809617841700048,0.0018852754368321456,0.02919818163302825
London,persistence_qi__c80__h1,2014-01,0.8,1.0,rolling_user_norm,,743764,0.7993758772944106,0.4135031348658213,0.992030674310577,0.029389835689327,0.0459127862812639,0.0061588224187046,16.473123240144634,454139.5357476623,0.0809617841700048,0.000624122705589425,0.0177743290540158
London,persistence_qi__c80__h1,2014-01,0.8,1.0,erw_global_norm,14.0,743764,0.7961100564157447,0.3845721413597559,1.0105735450434328,0.0499075200879118,0.0737597183637575,0.024802764984525,16.473123240144634,454139.5357476623,0.0809617841700048,0.0038899435842553176,0.0373551425362184
London,persistence_qi__c80__h1,2014-01,0.8,1.0,erw_group_norm,14.0,743764,0.796206861316224,0.3883953862355511,1.010035372534438,0.0499063637263389,0.0738480964554889,0.0173566813618041,16.473123240144634,454139.5357476623,0.0809617841700048,0.003793138683776065,0.0336315225440715
London,persistence_qi__c80__h1,2014-01,0.8,1.0,erw_user_norm,14.0,743764,0.794813946359329,0.4075724361795456,0.9963517709772728,0.0350928798548672,0.0541419325845092,0.0206158822418704,16.473123240144634,454139.5357476623,0.0809617841700048,0.00518605364067104,0.0278543810483688
London,persistence_qi__c80__h6,2013-03,0.8,6.0,rolling_global_norm,,743917,0.8089692801750733,0.8028767867071315,1.5843126894242925,0.0646429334382899,0.0852348181026599,0.0617495880573523,16.475265326230687,454145.0578593136,0.2758346638282774,0.008969280175073258,0.0631962607478211
London,persistence_qi__c80__h6,2013-03,0.8,6.0,rolling_group_norm,,743917,0.8092381273717364,0.8671644484679045,1.5658963803965813,0.0588488803613166,0.0786963880094097,0.0125513915243515,16.475265326230687,454145.0578593136,0.2758346638282774,0.009238127371736349,0.03570013594283405
London,persistence_qi__c80__h6,2013-03,0.8,6.0,rolling_user_norm,,743917,0.8074301299741772,0.9241433341950648,1.51841836986437,0.0399140062565921,0.0610864316974825,0.0093009263525343,16.475265326230687,454145.0578593136,0.2758346638282774,0.007430129974177135,0.0246074663045632
London,persistence_qi__c80__h6,2013-03,0.8,6.0,erw_global_norm,14.0,743917,0.8079879879072531,0.8002489272769185,1.5845763379417177,0.0643993011197521,0.0853815222372072,0.0625611765573892,16.475265326230687,454145.0578593136,0.2758346638282774,0.00798798790725308,0.06348023883857065
London,persistence_qi__c80__h6,2013-03,0.8,6.0,erw_group_norm,14.0,743917,0.8084987975809129,0.8646526710017419,1.56589798381342,0.0587951169204564,0.0789194156777458,0.0109503478810878,16.475265326230687,454145.0578593136,0.2758346638282774,0.008498797580912876,0.0348727324007721
London,persistence_qi__c80__h6,2013-03,0.8,6.0,erw_user_norm,14.0,743917,0.8068010275339856,0.9222473680375032,1.515792588836149,0.0373518741599273,0.0586558633969706,0.0095285846699224,16.475265326230687,454145.0578593136,0.2758346638282774,0.006801027533985593,0.02344022941492485
London,persistence_qi__c80__h6,2013-04,0.8,6.0,rolling_global_norm,,719770,0.847128943968212,0.7865516621794514,1.3357389243590547,0.0641443397151121,0.0600240348841293,0.0582587410237164,16.474119538185843,454173.618391171,0.247448056208622,0.04712894396821199,0.06120154036941425
London,persistence_qi__c80__h6,2013-04,0.8,6.0,rolling_group_norm,,719770,0.8467524348055628,0.8555238571470146,1.3473268708319526,0.0615011495550383,0.0588745972941793,0.0668411512595076,16.474119538185843,454173.618391171,0.247448056208622,0.04675243480556279,0.06417115040727295
London,persistence_qi__c80__h6,2013-04,0.8,6.0,rolling_user_norm,,719770,0.8419300609917056,0.9114036105458628,1.350645695680467,0.0570763615199178,0.0566461888588242,0.0622249326624992,16.474119538185843,454173.618391171,0.247448056208622,0.0419300609917056,0.0596506470912085
London,persistence_qi__c80__h6,2013-04,0.8,6.0,erw_global_norm,14.0,719770,0.8470191866846354,0.7861660285789088,1.335673970963855,0.0640679508262232,0.0600353643951415,0.0581159046861521,16.474119538185843,454173.618391171,0.247448056208622,0.04701918668463534,0.06109192775618765
London,persistence_qi__c80__h6,2013-04,0.8,6.0,erw_group_norm,14.0,719770,0.8462897870152966,0.8587484403370678,1.3484701121473004,0.0612217805301154,0.0590808073749704,0.069043383984686,16.474119538185843,454173.618391171,0.247448056208622,0.04628978701529651,0.0651325822574007
London,persistence_qi__c80__h6,2013-04,0.8,6.0,erw_user_norm,14.0,719770,0.8415341011712074,0.918535835133414,1.3468876864951995,0.0559060898939058,0.0537948212565846,0.0652402974708203,16.474119538185843,454173.618391171,0.247448056208622,0.04153410117120737,0.06057319368236305
London,persistence_qi__c80__h6,2013-05,0.8,6.0,rolling_global_norm,,743892,0.8586891645561453,0.7166364400555628,1.127071641086788,0.0713817843147071,0.0622378664116629,0.0748442827170207,16.478299222847763,454047.134457336,0.0064964472363214,0.05868916455614526,0.0731130335158639
London,persistence_qi__c80__h6,2013-05,0.8,6.0,rolling_group_norm,,743892,0.857831513176644,0.7646072530954884,1.1518854649483157,0.0718429826367987,0.0660481422175685,0.1074957382638341,16.478299222847763,454047.134457336,0.0064964472363214,0.05783151317664392,0.0896693604503164
London,persistence_qi__c80__h6,2013-05,0.8,6.0,rolling_user_norm,,743892,0.8530378065633183,0.8151642677050961,1.187752959214392,0.0687727904961175,0.0694155068096782,0.0940302911093626,16.478299222847763,454047.134457336,0.0064964472363214,0.053037806563318246,0.08140154080274005
London,persistence_qi__c80__h6,2013-05,0.8,6.0,erw_global_norm,14.0,743892,0.8408613078242541,0.6671688323256313,1.1135161650069014,0.0608319718905145,0.0684792439732722,0.0588709677419354,16.478299222847763,454047.134457336,0.0064964472363214,0.04086130782425401,0.05985146981622495
London,persistence_qi__c80__h6,2013-05,0.8,6.0,erw_group_norm,14.0,743892,0.8411839353024364,0.68809532945078,1.1215759641674254,0.0613531510041699,0.0696035194747226,0.0783192368214004,16.478299222847763,454047.134457336,0.0064964472363214,0.04118393530243636,0.06983619391278516
London,persistence_qi__c80__h6,2013-05,0.8,6.0,erw_user_norm,14.0,743892,0.8385464556682959,0.7127711856646327,1.130820078197034,0.0550515525723666,0.0600818747821956,0.0690253737214791,16.478299222847763,454047.134457336,0.0064964472363214,0.03854645566829584,0.06203846314692285
London,persistence_qi__c80__h6,2013-06,0.8,6.0,rolling_global_norm,,719730,0.8355605574312589,0.6195023284788411,1.01412871286967,0.0688434186432641,0.0913981594018358,0.0830623306233061,16.47530456906572,454099.51835758414,-0.1240532711731562,0.035560557431258855,0.0759528746332851
London,persistence_qi__c80__h6,2013-06,0.8,6.0,rolling_group_norm,,719730,0.8354730246064497,0.6119474261379799,1.01050859057901,0.0677149874504528,0.088542179284936,0.0763042005420053,16.47530456906572,454099.51835758414,-0.1240532711731562,0.03547302460644963,0.07200959399622905
London,persistence_qi__c80__h6,2013-06,0.8,6.0,rolling_user_norm,,719730,0.8343406555235992,0.5975497650316667,0.993304080027381,0.0523422388981896,0.0594163005649531,0.0733231707317072,16.47530456906572,454099.51835758414,-0.1240532711731562,0.034340655523599106,0.0628327048149484
London,persistence_qi__c80__h6,2013-06,0.8,6.0,erw_global_norm,14.0,719730,0.826908701874314,0.6028913176662286,1.0100323933464943,0.0680629886844443,0.1011758567804397,0.078150406504065,16.47530456906572,454099.51835758414,-0.1240532711731562,0.026908701874313934,0.07310669759425464
London,persistence_qi__c80__h6,2013-06,0.8,6.0,erw_group_norm,14.0,719730,0.8272838425520681,0.5834329506358398,1.0017367541098443,0.0657609384979844,0.0924368280846584,0.0573678861788617,16.47530456906572,454099.51835758414,-0.1240532711731562,0.02728384255206806,0.06156441233842305
London,persistence_qi__c80__h6,2013-06,0.8,6.0,erw_user_norm,14.0,719730,0.823569949842302,0.5549679425873347,0.9743923329042176,0.048693834324815,0.0686205898265869,0.0581216124661245,16.47530456906572,454099.51835758414,-0.1240532711731562,0.023569949842301985,0.05340772339546975
London,persistence_qi__c80__h6,2013-07,0.8,6.0,rolling_global_norm,,743820,0.8380670054583098,0.5726516987859257,0.9046194535080484,0.0813585714279187,0.1087301839538845,0.1013981772882244,16.474200994432888,454081.09167763096,-0.2169035715382324,0.038067005458309766,0.09137837435807156
London,persistence_qi__c80__h6,2013-07,0.8,6.0,rolling_group_norm,,743820,0.8394450270226668,0.5386128671088757,0.887107570149336,0.0794377640423118,0.1025730287365094,0.0658454628901127,16.474200994432888,454081.09167763096,-0.2169035715382324,0.03944502702266672,0.07264161346621226
London,persistence_qi__c80__h6,2013-07,0.8,6.0,rolling_user_norm,,743820,0.8369430776263075,0.5012412535074399,0.8499461969631387,0.0579670717075105,0.065346118411683,0.0646816810910043,16.474200994432888,454081.09167763096,-0.2169035715382324,0.03694307762630744,0.061324376399257405
London,persistence_qi__c80__h6,2013-07,0.8,6.0,erw_global_norm,14.0,743820,0.830553090801538,0.5574197107815938,0.8999031497660996,0.0806778032626416,0.1115559590237918,0.0975134408602149,16.474200994432888,454081.09167763096,-0.2169035715382324,0.030553090801538008,0.08909562206142825
London,persistence_qi__c80__h6,2013-07,0.8,6.0,erw_group_norm,14.0,743820,0.8318181818181818,0.5189954185970119,0.8815192756670246,0.0796183636237229,0.1107666918360894,0.048126475216365,16.474200994432888,454081.09167763096,-0.2169035715382324,0.031818181818181746,0.06387241942004396
London,persistence_qi__c80__h6,2013-07,0.8,6.0,erw_user_norm,14.0,743820,0.8293283321233632,0.4724829167124554,0.8375964025488857,0.0526628011080142,0.0622168530630254,0.0456677812745869,16.474200994432888,454081.09167763096,-0.2169035715382324,0.029328332123363166,0.049165291191300545
London,persistence_qi__c80__h6,2013-08,0.8,6.0,rolling_global_norm,,743950,0.80432824786612,0.5265090031344941,0.8976379709410696,0.0813730687786919,0.1219623707348284,0.0853726107340742,16.47462599231635,454095.72600290686,-0.3097077797329914,0.004328247866119961,0.08337283975638304
London,persistence_qi__c80__h6,2013-08,0.8,6.0,rolling_group_norm,,743950,0.8044142751529001,0.4832829194397319,0.8811178574636188,0.0792708437821954,0.1228990186818624,0.0129979344939509,16.47462599231635,454095.72600290686,-0.3097077797329914,0.004414275152900049,0.04613438913807315
London,persistence_qi__c80__h6,2013-08,0.8,6.0,rolling_user_norm,,743950,0.802251495396196,0.4192803329584746,0.8339246222100882,0.0423008263895734,0.0598853794247377,0.0113914297891871,16.47462599231635,454095.72600290686,-0.3097077797329914,0.002251495396195957,0.02684612808938025
London,persistence_qi__c80__h6,2013-08,0.8,6.0,erw_global_norm,14.0,743950,0.795476846562269,0.5119426375155718,0.8950588297206693,0.0833181772619574,0.1268589304892539,0.0805121143569063,16.47462599231635,454095.72600290686,-0.3097077797329914,0.00452315343773102,0.08191514580943185
London,persistence_qi__c80__h6,2013-08,0.8,6.0,erw_group_norm,14.0,743950,0.7954566839169299,0.4672499955867032,0.8794477054098688,0.0817878337809843,0.1271885177370993,0.0077019380853278,16.47462599231635,454095.72600290686,-0.3097077797329914,0.004543316083070126,0.04474488593315605
London,persistence_qi__c80__h6,2013-08,0.8,6.0,erw_user_norm,14.0,743950,0.7910101485314873,0.3952242980372007,0.8316024182701853,0.0441825297741609,0.0624412345058811,0.013864138917794,16.47462599231635,454095.72600290686,-0.3097077797329914,0.008989851468512722,0.02902333434597745
London,persistence_qi__c80__h6,2013-09,0.8,6.0,rolling_global_norm,,719852,0.7503459044359119,0.5125601622683329,1.048252448574163,0.0892410956555167,0.1227605847201531,0.0678962418300653,16.47406547941306,454164.0337915111,-0.2884706957027858,0.049654095564088174,0.078568668742791
London,persistence_qi__c80__h6,2013-09,0.8,6.0,rolling_group_norm,,719852,0.7503097859004351,0.4668605371825505,1.0461430588817753,0.0862733677799024,0.1246983732509906,0.0671610169491525,16.47406547941306,454164.0337915111,-0.2884706957027858,0.04969021409956498,0.07671719236452745
London,persistence_qi__c80__h6,2013-09,0.8,6.0,rolling_user_norm,,719852,0.7371987575223796,0.3919611724012056,1.0303811813481456,0.0780712599010834,0.085033620012566,0.0814576271186441,16.47406547941306,454164.0337915111,-0.2884706957027858,0.06280124247762042,0.07976444350986375
London,persistence_qi__c80__h6,2013-09,0.8,6.0,erw_global_norm,14.0,719852,0.7572778848985625,0.5223906938382574,1.047494621434548,0.0849545910934369,0.118886163973992,0.0604207516339869,16.47406547941306,454164.0337915111,-0.2884706957027858,0.04272211510143753,0.0726876713637119
London,persistence_qi__c80__h6,2013-09,0.8,6.0,erw_group_norm,14.0,719852,0.7568903052294083,0.475373854691919,1.044592898883376,0.0823535005323653,0.122460679329664,0.0605338983050848,16.47406547941306,454164.0337915111,-0.2884706957027858,0.04310969477059179,0.07144369941872505
London,persistence_qi__c80__h6,2013-09,0.8,6.0,erw_user_norm,14.0,719852,0.7416718992237293,0.4022720484790477,1.0282058731567616,0.0745270660320638,0.091648431599025,0.0740677966101694,16.47406547941306,454164.0337915111,-0.2884706957027858,0.05832810077627071,0.0742974313211166
London,persistence_qi__c80__h6,2013-10,0.8,6.0,rolling_global_norm,,743725,0.7470489764361827,0.5623347761554156,1.1598834883763374,0.0839566382892559,0.1141243691324889,0.0669437418158453,16.47559438775206,454123.751343607,-0.148467187233909,0.05295102356381731,0.0754501900525506
London,persistence_qi__c80__h6,2013-10,0.8,6.0,rolling_group_norm,,743725,0.7466711486100374,0.5154103102848863,1.1621159707732025,0.0825248643304002,0.1150654018521972,0.0644831317006,16.47559438775206,454123.751343607,-0.148467187233909,0.053328851389962684,0.07350399801550009
London,persistence_qi__c80__h6,2013-10,0.8,6.0,rolling_user_norm,,743725,0.7359091061884433,0.4591238471250904,1.155511705778787,0.0756854868887752,0.0791993039905325,0.0744746073899217,16.47559438775206,454123.751343607,-0.148467187233909,0.06409089381155675,0.07508004713934846
London,persistence_qi__c80__h6,2013-10,0.8,6.0,erw_global_norm,14.0,743725,0.7646952838750882,0.5908990828430785,1.1574292104147172,0.074447027503164,0.1108643684516357,0.0495135802078555,16.47559438775206,454123.751343607,-0.148467187233909,0.03530471612491182,0.06198030385550975
London,persistence_qi__c80__h6,2013-10,0.8,6.0,erw_group_norm,14.0,743725,0.7638871894853608,0.5430046635377547,1.156281696128384,0.0723460823427524,0.1022344940934664,0.0399675420478017,16.47559438775206,454123.751343607,-0.148467187233909,0.036112810514639215,0.05615681219527705
London,persistence_qi__c80__h6,2013-10,0.8,6.0,erw_user_norm,14.0,743725,0.7569841003058926,0.5009086503634301,1.1381616596008648,0.0575769516951772,0.0693772918303375,0.0458116127340088,16.47559438775206,454123.751343607,-0.148467187233909,0.04301589969410746,0.051694282214593004
London,persistence_qi__c80__h6,2013-11,0.8,6.0,rolling_global_norm,,719740,0.736192236085253,0.6292111506872216,1.4558557437312722,0.0845996848740458,0.0975819273360202,0.0785202500127039,16.477609902805145,454014.8043621853,-0.0349126160381536,0.06380776391474707,0.08155996744337485
London,persistence_qi__c80__h6,2013-11,0.8,6.0,rolling_group_norm,,719740,0.7349751299080224,0.585146074977041,1.4834375384046268,0.0872904946322341,0.1032236324498333,0.1448261259887867,16.477609902805145,454014.8043621853,-0.0349126160381536,0.06502487009197766,0.11605831031051039
London,persistence_qi__c80__h6,2013-11,0.8,6.0,rolling_user_norm,,719740,0.7271000639119682,0.5620269335245356,1.4901078886258847,0.0852131001689358,0.0931945244737119,0.1592069380219185,16.477609902805145,454014.8043621853,-0.0349126160381536,0.0728999360880318,0.12221001909542714
London,persistence_qi__c80__h6,2013-11,0.8,6.0,erw_global_norm,14.0,719740,0.7478394975963543,0.6467713184586102,1.450486599672458,0.0769153784072225,0.0955570793891871,0.0698392533495944,16.477609902805145,454014.8043621853,-0.0349126160381536,0.05216050240364578,0.07337731587840846
London,persistence_qi__c80__h6,2013-11,0.8,6.0,erw_group_norm,14.0,719740,0.7467988440270098,0.6058853867642352,1.4741282894547594,0.07995326731365,0.099637027786576,0.1315632569405627,16.477609902805145,454014.8043621853,-0.0349126160381536,0.053201155972990244,0.10575826212710634
London,persistence_qi__c80__h6,2013-11,0.8,6.0,erw_user_norm,14.0,719740,0.7406619056881651,0.5896316843122663,1.4724299934144018,0.0734809687855539,0.0865914097467312,0.1427088097294917,16.477609902805145,454014.8043621853,-0.0349126160381536,0.0593380943118349,0.10809488925752281
London,persistence_qi__c80__h6,2013-12,0.8,6.0,rolling_global_norm,,743796,0.7692485574001473,0.7052746542764757,1.5258291731125126,0.074096653710283,0.0986028111050718,0.0534344262295082,16.47428879347855,454043.6423835613,0.1607644421058091,0.03075144259985274,0.06376553996989559
London,persistence_qi__c80__h6,2013-12,0.8,6.0,rolling_group_norm,,743796,0.7690993229326321,0.6992238952349746,1.5283294916397394,0.0743935206969019,0.0989046626200239,0.0634918032786885,16.47428879347855,454043.6423835613,0.1607644421058091,0.030900677067367988,0.0689426619877952
London,persistence_qi__c80__h6,2013-12,0.8,6.0,rolling_user_norm,,743796,0.7658430537405417,0.717617055440922,1.5064472010425536,0.0627587664362063,0.0868066493468707,0.0716065573770492,16.47428879347855,454043.6423835613,0.1607644421058091,0.03415694625945831,0.06718266190662775
London,persistence_qi__c80__h6,2013-12,0.8,6.0,erw_global_norm,14.0,743796,0.7871459378646833,0.74344024683469,1.5192638646020986,0.0693534291919098,0.0951942044293608,0.0380409836065573,16.47428879347855,454043.6423835613,0.1607644421058091,0.012854062135316702,0.053697206399233546
London,persistence_qi__c80__h6,2013-12,0.8,6.0,erw_group_norm,14.0,743796,0.7868810802962103,0.7632124348790388,1.5150592418818305,0.0693797102993808,0.0949196520996091,0.0190983606557377,16.47428879347855,454043.6423835613,0.1607644421058091,0.013118919703789755,0.044239035477559245
London,persistence_qi__c80__h6,2013-12,0.8,6.0,erw_user_norm,14.0,743796,0.7862639756062146,0.800638356401346,1.4750545060105869,0.0481140973630013,0.0728533269030489,0.0204180327868852,16.47428879347855,454043.6423835613,0.1607644421058091,0.013736024393785407,0.034266065074943244
London,persistence_qi__c80__h6,2014-01,0.8,6.0,rolling_global_norm,,743708,0.7978184986580755,0.7683500054664547,1.54290294223516,0.0691962669356131,0.0963116413148117,0.043729776784981,16.47269132205285,454121.4281190213,0.2164323021608525,0.002181501341924519,0.056463021860297044
London,persistence_qi__c80__h6,2014-01,0.8,6.0,rolling_group_norm,,743708,0.7980618737461477,0.801137291541708,1.5357373481359478,0.0684129897997708,0.0954991809600089,0.0122431549036677,16.47269132205285,454121.4281190213,0.2164323021608525,0.001938126253852368,0.04032807235171925
London,persistence_qi__c80__h6,2014-01,0.8,6.0,rolling_user_norm,,743708,0.7987731744179167,0.8466351067853769,1.472777271025304,0.0417849322839639,0.0615349207267013,0.0110194964111492,16.47269132205285,454121.4281190213,0.2164323021608525,0.001226825582083313,0.02640221434755655
London,persistence_qi__c80__h6,2014-01,0.8,6.0,erw_global_norm,14.0,743708,0.7986118207683661,0.7704804483802795,1.5426879198411452,0.0691661520694266,0.0961537538975409,0.0429413793669826,16.47269132205285,454121.4281190213,0.2164323021608525,0.0013881792316339236,0.0560537657182046
London,persistence_qi__c80__h6,2014-01,0.8,6.0,erw_group_norm,14.0,743708,0.7989036019513035,0.7965505311985873,1.5365578337878465,0.0686774985949342,0.0958141131322575,0.016948901992346,16.47269132205285,454121.4281190213,0.2164323021608525,0.0010963980486965452,0.0428132002936401
London,persistence_qi__c80__h6,2014-01,0.8,6.0,erw_user_norm,14.0,743708,0.7943211583040656,0.8430493146586749,1.471161710288623,0.0466657149624016,0.0694671467457302,0.0244304649902271,16.47269132205285,454121.4281190213,0.2164323021608525,0.005678841695934467,0.035548089976314354
London,persistence_qi__c90__h1,2013-03,0.9,1.0,rolling_global_norm,,743942,0.9017934193794678,0.7850206060060411,1.4832631960982343,0.0276751894274875,0.0412174490401782,0.0139327666341512,16.475218077458383,454158.6059482677,0.2225966113122281,0.0017934193794677533,0.020803978030819348
London,persistence_qi__c90__h1,2013-03,0.9,1.0,rolling_group_norm,,743942,0.9017208330756968,0.8050893434295331,1.481112521688443,0.0265288262986589,0.0398094737363437,0.0040836495888677,16.475218077458383,454158.6059482677,0.2225966113122281,0.0017208330756968149,0.0153062379437633
London,persistence_qi__c90__h1,2013-03,0.9,1.0,rolling_user_norm,,743942,0.9008376997131496,0.8193386054315291,1.4609165133287534,0.0205167158203637,0.039427220859418,0.0015851421045071,16.475218077458383,454158.6059482677,0.2225966113122281,0.00083769971314962,0.011050928962435399
London,persistence_qi__c90__h1,2013-03,0.9,1.0,erw_global_norm,14.0,743942,0.9019856386653798,0.7860614017047496,1.4832194865951218,0.0276470073311504,0.0411260767506017,0.0136868508848868,16.475218077458383,454158.6059482677,0.2225966113122281,0.0019856386653798186,0.0206669291080186
London,persistence_qi__c90__h1,2013-03,0.9,1.0,erw_group_norm,14.0,743942,0.9019520338951156,0.8045576453281408,1.4810751468605656,0.0265605505194354,0.0398757050596215,0.0029214104996837,16.475218077458383,454158.6059482677,0.2225966113122281,0.001952033895115557,0.01474098050955955
London,persistence_qi__c90__h1,2013-03,0.9,1.0,erw_user_norm,14.0,743942,0.9013242967865774,0.8215168419946617,1.459382706378273,0.0196483336960665,0.0385902211190891,0.0034849277349731,16.475218077458383,454158.6059482677,0.2225966113122281,0.001324296786577417,0.0115666307155198
London,persistence_qi__c90__h1,2013-04,0.9,1.0,rolling_global_norm,,719837,0.9152919341462026,0.7765837576713663,1.3351969358578684,0.0249810597841546,0.0297975595425884,0.0179945893568279,16.47428342436319,454184.8835762049,0.2153304938715724,0.015291934146202557,0.021487824570491247
London,persistence_qi__c90__h1,2013-04,0.9,1.0,rolling_group_norm,,719837,0.9151488461971252,0.7988188660019697,1.3381478348253113,0.0249546732417488,0.0293050820316501,0.0206057474866391,16.47428342436319,454184.8835762049,0.2153304938715724,0.015148846197125199,0.02278021036419395
London,persistence_qi__c90__h1,2013-04,0.9,1.0,rolling_user_norm,,719837,0.9127594163678722,0.8113218162258767,1.3368923439404856,0.0235675220413707,0.0291079664917609,0.0172348372561806,16.47428342436319,454184.8835762049,0.2153304938715724,0.012759416367872145,0.02040117964877565
London,persistence_qi__c90__h1,2013-04,0.9,1.0,erw_global_norm,14.0,719837,0.9161851919253944,0.7824147403237545,1.335958275010769,0.0253994413589386,0.0295682191544777,0.0189187675383813,16.47428342436319,454184.8835762049,0.2153304938715724,0.01618519192539436,0.02215910444865995
London,persistence_qi__c90__h1,2013-04,0.9,1.0,erw_group_norm,14.0,719837,0.9160379363661496,0.8041919378125256,1.3390544824500634,0.0253300990876699,0.0290717214636458,0.0214018921139333,16.47428342436319,454184.8835762049,0.2153304938715724,0.016037936366149586,0.0233659956008016
