dataset,configuration,coverage,horizon_hours,window,window_order,fold,fit_days,validation_start,validation_stop_exclusive,policy,n,picp,mpiw,macro_user_abs_coverage_gap,max_abs_cluster_coverage_gap,normalized_interval_score
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-02,7,3,49,2013-01-25 00:00:00,2013-02-01 00:00:00,rolling_user_norm,100464,0.7963648670170409,0.4214336144762876,0.034691033604077,0.0120197510822511,2.105642510980551
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-03,8,1,35,2013-02-08 00:00:00,2013-02-15 00:00:00,rolling_global_norm,100464,0.8098323777671603,0.3952843952025547,0.0490862398471094,0.0192978896103895,1.948754976475688
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-03,8,1,35,2013-02-08 00:00:00,2013-02-15 00:00:00,rolling_group_norm,100464,0.8099219620958752,0.3955398613750649,0.0491758241758241,0.0120822890559731,1.9487521314689729
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-03,8,1,35,2013-02-08 00:00:00,2013-02-15 00:00:00,rolling_user_norm,100464,0.8061096512183469,0.3933042977437098,0.0316989170250039,0.0066152597402596,1.9429985343902307
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-03,8,2,42,2013-02-15 00:00:00,2013-02-22 00:00:00,rolling_global_norm,100464,0.8094740404523013,0.3706499547737599,0.0464584328714763,0.0164231601731601,1.812416195785875
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-03,8,2,42,2013-02-15 00:00:00,2013-02-22 00:00:00,rolling_group_norm,100464,0.8091157031374423,0.3709194387908634,0.0460045389393215,0.0120822890559731,1.81245278230016
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-03,8,2,42,2013-02-15 00:00:00,2013-02-22 00:00:00,rolling_user_norm,100464,0.8067466953336518,0.3688112260369103,0.0309822423952858,0.0099154135338345,1.8064667919313384
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-03,8,3,49,2013-02-22 00:00:00,2013-03-01 00:00:00,rolling_global_norm,100464,0.808209906035993,0.3937454361913416,0.0477703455964325,0.0154761904761904,1.9678269529413557
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-03,8,3,49,2013-02-22 00:00:00,2013-03-01 00:00:00,rolling_group_norm,100464,0.8084189361363274,0.3940136343665282,0.046832696289218,0.0105680868838763,1.967831181564628
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-03,8,3,49,2013-02-22 00:00:00,2013-03-01 00:00:00,rolling_user_norm,100464,0.8081800445930881,0.3918744306911882,0.0323160535117056,0.0104114452798662,1.9619246871092293
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-04,9,1,35,2013-03-11 00:00:00,2013-03-18 00:00:00,rolling_global_norm,100464,0.8042482879439401,0.3721018501456853,0.0463529224398789,0.0080018939393938,1.7975954512007792
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-04,9,1,35,2013-03-11 00:00:00,2013-03-18 00:00:00,rolling_group_norm,100464,0.8037306896002548,0.372324517946959,0.0461976429367733,0.0074987727049582,1.797605512306299
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-04,9,1,35,2013-03-11 00:00:00,2013-03-18 00:00:00,rolling_user_norm,100464,0.8045767638158943,0.3706958020859495,0.0293816690555821,0.0080203730976926,1.791051990679935
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-04,9,2,42,2013-03-18 00:00:00,2013-03-25 00:00:00,rolling_global_norm,100464,0.7966933428889951,0.3714272266554437,0.0452361044752349,0.0075355915562101,1.868696161179333
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-04,9,2,42,2013-03-18 00:00:00,2013-03-25 00:00:00,rolling_group_norm,100464,0.7965042204172639,0.3716309329885755,0.0451664277751234,0.0049889543446245,1.8686544375433525
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-04,9,2,42,2013-03-18 00:00:00,2013-03-25 00:00:00,rolling_user_norm,100464,0.7935379837553751,0.369858081842974,0.0318721133938525,0.0087053571428571,1.8639454450992048
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-04,9,3,49,2013-03-25 00:00:00,2013-04-01 00:00:00,rolling_global_norm,100464,0.8022774327122153,0.3997232980087745,0.0456521739130434,0.0055964653902798,1.9493858313657972
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-04,9,3,49,2013-03-25 00:00:00,2013-04-01 00:00:00,rolling_group_norm,100464,0.8021878483835005,0.3999410383838698,0.0453874024526198,0.0081737849779086,1.9493972431950928
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-04,9,3,49,2013-03-25 00:00:00,2013-04-01 00:00:00,rolling_user_norm,100464,0.8032031374422679,0.3982837617351139,0.0303014014970536,0.008081737849779,1.9440956374795528
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-05,10,1,35,2013-04-10 00:00:00,2013-04-17 00:00:00,rolling_global_norm,100464,0.8047857939162287,0.357006313002114,0.0452659659181398,0.0126352813852813,1.6873395412829886
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-05,10,1,35,2013-04-10 00:00:00,2013-04-17 00:00:00,rolling_group_norm,100464,0.8048753782449435,0.3570372999324482,0.0452759197324414,0.0080357142857142,1.6873095256419262
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-05,10,1,35,2013-04-10 00:00:00,2013-04-17 00:00:00,rolling_user_norm,100464,0.8017896958114349,0.3552059271066327,0.0308906673037107,0.0047889610389609,1.6829985188938883
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-05,10,2,42,2013-04-17 00:00:00,2013-04-24 00:00:00,rolling_global_norm,100464,0.7857043318999841,0.3861934111620599,0.0480231724796942,0.0198725981620718,1.916680844647627
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-05,10,2,42,2013-04-17 00:00:00,2013-04-24 00:00:00,rolling_group_norm,100464,0.7860626692148431,0.3862257563405563,0.0480152094282529,0.0165178571428571,1.9165830413853988
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-05,10,2,42,2013-04-17 00:00:00,2013-04-24 00:00:00,rolling_user_norm,100464,0.7823698041089345,0.3845397347075801,0.0382107023411371,0.0220305735930735,1.9129778356918767
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-05,10,3,49,2013-04-24 00:00:00,2013-05-01 00:00:00,rolling_global_norm,100464,0.7947623029144768,0.3811463204863537,0.0474538143016403,0.010656850459482,1.805398117551945
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-05,10,3,49,2013-04-24 00:00:00,2013-05-01 00:00:00,rolling_group_norm,100464,0.7947125338429686,0.3811781072971201,0.047439878961618,0.0059094256259205,1.8053211138434788
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-05,10,3,49,2013-04-24 00:00:00,2013-05-01 00:00:00,rolling_user_norm,100464,0.7928113553113553,0.3797078675534338,0.0340997770345596,0.0083640157093766,1.800224489862652
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-06,11,1,35,2013-05-11 00:00:00,2013-05-18 00:00:00,rolling_global_norm,100464,0.7917861124382863,0.4239146504244193,0.0449633699633699,0.0144945697577276,2.11993289555078
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-06,11,1,35,2013-05-11 00:00:00,2013-05-18 00:00:00,rolling_group_norm,100464,0.7917363433667781,0.4239741125429948,0.0447861920688007,0.0112757034632035,2.1198208430561847
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-06,11,1,35,2013-05-11 00:00:00,2013-05-18 00:00:00,rolling_user_norm,100464,0.7912884217232043,0.4230642091869802,0.0307612677177894,0.0122564935064936,2.115148208100313
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-06,11,2,42,2013-05-18 00:00:00,2013-05-25 00:00:00,rolling_global_norm,100464,0.7812450230928492,0.4928499658900527,0.0505235706322662,0.0256161236424394,2.5292109479651823
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-06,11,2,42,2013-05-18 00:00:00,2013-05-25 00:00:00,rolling_group_norm,100464,0.781802436693741,0.4929272168419905,0.0503802357063226,0.0203733766233766,2.5290012616995123
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-06,11,2,42,2013-05-18 00:00:00,2013-05-25 00:00:00,rolling_user_norm,100464,0.7783186016881669,0.4920315147177127,0.0414815257206561,0.0242846700083542,2.524702835857314
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-06,11,3,49,2013-05-25 00:00:00,2013-06-01 00:00:00,rolling_global_norm,100464,0.7944238732282211,0.4943460560283852,0.0480152094282529,0.0086401570937654,2.3935475992979645
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-06,11,3,49,2013-05-25 00:00:00,2013-06-01 00:00:00,rolling_group_norm,100464,0.7947822105430801,0.4943659651666255,0.0478559483994266,0.0111254295532646,2.393570003701217
Ausgrid,lightgbm_quantile__c80__h1,0.8,1.0,2013-06,11,3,49,2013-05-25 00:00:00,2013-06-01 00:00:00,rolling_user_norm,100464,0.7923733874820831,0.4937297436182346,0.0322802197802197,0.0126288659793815,2.3876716408070044
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-07,0,1,35,2012-06-10 00:00:00,2012-06-17 00:00:00,rolling_global_norm,100464,0.897336359292881,0.8365509408215789,0.0302476508998248,0.0071950710108604,3.605250012210648
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-07,0,1,35,2012-06-10 00:00:00,2012-06-17 00:00:00,rolling_group_norm,100464,0.8972666825927695,0.8362296502462467,0.0296165790731008,0.0086647727272727,3.6051006986172975
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-07,0,1,35,2012-06-10 00:00:00,2012-06-17 00:00:00,rolling_user_norm,100464,0.8964305621914318,0.8370579769068042,0.0222786271699315,0.0098484848484848,3.600052949729488
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-07,0,2,42,2012-06-17 00:00:00,2012-06-24 00:00:00,rolling_global_norm,100464,0.8941710463449594,0.8232502844993874,0.0310957158783245,0.0123903508771929,3.502450460434358
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-07,0,2,42,2012-06-17 00:00:00,2012-06-24 00:00:00,rolling_group_norm,100464,0.8938624781016086,0.8228886087133077,0.0308468705207835,0.0073457792207792,3.5021107533170226
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-07,0,2,42,2012-06-17 00:00:00,2012-06-24 00:00:00,rolling_user_norm,100464,0.8935738174868609,0.8238554220569803,0.0244983277591973,0.0076951399116347,3.4975109086979423
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-07,0,3,49,2012-06-24 00:00:00,2012-07-01 00:00:00,rolling_global_norm,100464,0.8952958273610447,0.8473535519639469,0.0309065934065934,0.0130430242272348,3.600575950675673
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-07,0,3,49,2012-06-24 00:00:00,2012-07-01 00:00:00,rolling_group_norm,100464,0.8954650422041727,0.8469997686528556,0.0306696926262143,0.0064664502164502,3.600068408900251
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-07,0,3,49,2012-06-24 00:00:00,2012-07-01 00:00:00,rolling_user_norm,100464,0.8943502150023889,0.8478213349636736,0.0237935977066411,0.0091382575757575,3.593739659496927
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-08,1,1,35,2012-07-11 00:00:00,2012-07-18 00:00:00,rolling_global_norm,100464,0.9039158305462652,0.7866526262799716,0.0304726071030418,0.0087506136475208,3.3001303472493646
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-08,1,1,35,2012-07-11 00:00:00,2012-07-18 00:00:00,rolling_group_norm,100464,0.903846153846154,0.7860625582026411,0.0302834846313107,0.0043630338733431,3.2998309363191227
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-08,1,1,35,2012-07-11 00:00:00,2012-07-18 00:00:00,rolling_user_norm,100464,0.905140149705367,0.7873254663012901,0.0219501512979773,0.0075351731601731,3.292508522051513
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-08,1,2,42,2012-07-18 00:00:00,2012-07-25 00:00:00,rolling_global_norm,100464,0.8917224080267558,0.8285112301333635,0.0330984233158146,0.0124686716791979,3.652970976207961
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-08,1,2,42,2012-07-18 00:00:00,2012-07-25 00:00:00,rolling_group_norm,100464,0.8918119923554706,0.8279514766258691,0.0330128205128205,0.0100175865800865,3.6528033494578582
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-08,1,2,42,2012-07-18 00:00:00,2012-07-25 00:00:00,rolling_user_norm,100464,0.8908962414397197,0.8290811658506742,0.0246555980251632,0.0105486008836525,3.644791216871692
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-08,1,3,49,2012-07-25 00:00:00,2012-08-01 00:00:00,rolling_global_norm,100464,0.8945194298455168,0.8234034135888405,0.0326743908265647,0.0141917293233082,3.538860198039085
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-08,1,3,49,2012-07-25 00:00:00,2012-08-01 00:00:00,rolling_group_norm,100464,0.8949175824175825,0.8228108835241409,0.0323479057174709,0.0074134199134199,3.5383434014604664
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-08,1,3,49,2012-07-25 00:00:00,2012-08-01 00:00:00,rolling_user_norm,100464,0.8952261506609333,0.8239624677870706,0.0220138557095078,0.0064326298701299,3.5276172152209475
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-09,2,1,35,2012-08-11 00:00:00,2012-08-18 00:00:00,rolling_global_norm,100464,0.9034280936454848,0.8361119980648384,0.0319477623825449,0.0080449189985272,3.4967745991478147
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-09,2,1,35,2012-08-11 00:00:00,2012-08-18 00:00:00,rolling_group_norm,100464,0.9030498487020228,0.8355362548701784,0.0317327599936295,0.0042096219931271,3.496635101105257
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-09,2,1,35,2012-08-11 00:00:00,2012-08-18 00:00:00,rolling_user_norm,100464,0.90406513776079,0.8376252790396895,0.0204570791527313,0.0058664702994599,3.486711810896821
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-09,2,2,42,2012-08-18 00:00:00,2012-08-25 00:00:00,rolling_global_norm,100464,0.914855072463768,0.7368493992795319,0.0323260073260073,0.0205326460481098,2.9241243987429044
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-09,2,2,42,2012-08-18 00:00:00,2012-08-25 00:00:00,rolling_group_norm,100464,0.9143275203057812,0.7363071435520283,0.0316551202420767,0.0163291605301914,2.923993636233431
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-09,2,2,42,2012-08-18 00:00:00,2012-08-25 00:00:00,rolling_user_norm,100464,0.9147953495779584,0.7379290777029299,0.0240444338270425,0.0164637445887445,2.9199810573400966
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-09,2,3,49,2012-08-25 00:00:00,2012-09-01 00:00:00,rolling_global_norm,100464,0.9070015129797738,0.6874118551722921,0.0334985666507405,0.0124631811487481,2.9051912489050653
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-09,2,3,49,2012-08-25 00:00:00,2012-09-01 00:00:00,rolling_group_norm,100464,0.9068721133938524,0.6867561523582506,0.0332138875617136,0.0076153657339224,2.9049331370933897
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-09,2,3,49,2012-08-25 00:00:00,2012-09-01 00:00:00,rolling_user_norm,100464,0.9066829909221212,0.6866929202356685,0.0243092052874661,0.0098349567099567,2.8976468887361806
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-10,3,1,35,2012-09-10 00:00:00,2012-09-17 00:00:00,rolling_global_norm,100464,0.9011984392419174,0.5983264210884018,0.0350652970218187,0.0084483225108225,2.549431897878614
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-10,3,1,35,2012-09-10 00:00:00,2012-09-17 00:00:00,rolling_group_norm,100464,0.9012183468705208,0.5976749467384176,0.0345158464723682,0.0086512445887445,2.549214326220472
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-10,3,1,35,2012-09-10 00:00:00,2012-09-17 00:00:00,rolling_user_norm,100464,0.8998148590539895,0.5960611816913493,0.0258301481127568,0.0090570887445887,2.543534946268766
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-10,3,2,42,2012-09-17 00:00:00,2012-09-24 00:00:00,rolling_global_norm,100464,0.907996894409938,0.5804645484539213,0.0355848861283643,0.0118802160039273,2.358633936444428
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-10,3,2,42,2012-09-17 00:00:00,2012-09-24 00:00:00,rolling_group_norm,100464,0.9077580028666984,0.5799036056210178,0.0350314540531931,0.00919237012987,2.358559932269059
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-10,3,2,42,2012-09-17 00:00:00,2012-09-24 00:00:00,rolling_user_norm,100464,0.9052994107341932,0.5782603796948116,0.0251672240802675,0.0102069805194805,2.353438843187352
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-10,3,3,49,2012-09-24 00:00:00,2012-10-01 00:00:00,rolling_global_norm,100464,0.9105052556139512,0.5310276180429427,0.035345994585125,0.0162946428571428,2.188181757285326
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-10,3,3,49,2012-09-24 00:00:00,2012-10-01 00:00:00,rolling_group_norm,100464,0.909818442427138,0.530456939028545,0.0351090938047459,0.0157196969696969,2.188165241605333
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-10,3,3,49,2012-09-24 00:00:00,2012-10-01 00:00:00,rolling_user_norm,100464,0.9077580028666984,0.5289124017139296,0.0274147953495779,0.0181547619047618,2.181720458475526
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-11,4,1,35,2012-10-11 00:00:00,2012-10-18 00:00:00,rolling_global_norm,100464,0.8895624303232998,0.5803704789340681,0.0335503264851091,0.0150532581453634,2.602806952347694
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-11,4,1,35,2012-10-11 00:00:00,2012-10-18 00:00:00,rolling_group_norm,100464,0.8890149705367096,0.580116012471225,0.0336717630195891,0.0124509081983309,2.602582981136559
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-11,4,1,35,2012-10-11 00:00:00,2012-10-18 00:00:00,rolling_user_norm,100464,0.8864966555183946,0.5783288395222985,0.026104873387482,0.0180668290043289,2.594980415580184
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-11,4,2,42,2012-10-18 00:00:00,2012-10-25 00:00:00,rolling_global_norm,100464,0.9024924351011308,0.5301901197290992,0.0346512183468705,0.0059456168831169,2.257370034957728
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-11,4,2,42,2012-10-18 00:00:00,2012-10-25 00:00:00,rolling_group_norm,100464,0.9029104953017996,0.5299694724478461,0.0342251950947603,0.0036120129870129,2.257271012515902
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-11,4,2,42,2012-10-18 00:00:00,2012-10-25 00:00:00,rolling_user_norm,100464,0.9020544672718586,0.528356527597491,0.0231326644370122,0.0035348788638261,2.249237596310784
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-11,4,3,49,2012-10-25 00:00:00,2012-11-01 00:00:00,rolling_global_norm,100464,0.9012681159420288,0.5169630528079533,0.0346094123268036,0.0055059523809523,2.17333350640075
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-11,4,3,49,2012-10-25 00:00:00,2012-11-01 00:00:00,rolling_group_norm,100464,0.9018056219143176,0.5167209899390811,0.0344581143494186,0.0031723484848484,2.1732214568811266
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-11,4,3,49,2012-10-25 00:00:00,2012-11-01 00:00:00,rolling_user_norm,100464,0.900800286669852,0.5147991190837587,0.024745182353878,0.002281746031746,2.1658217334741794
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-12,5,1,35,2012-11-10 00:00:00,2012-11-17 00:00:00,rolling_global_norm,100464,0.8934245102723364,0.5159330163980265,0.0364090619525402,0.0154709690893901,2.25100996467891
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-12,5,1,35,2012-11-10 00:00:00,2012-11-17 00:00:00,rolling_group_norm,100464,0.8929666348144609,0.5156749738824044,0.0356884057971014,0.0096752297410191,2.2506017287810045
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-12,5,1,35,2012-11-10 00:00:00,2012-11-17 00:00:00,rolling_user_norm,100464,0.8903388278388278,0.5131578458047562,0.0253842172320433,0.0108761487050961,2.240534347164245
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-12,5,2,42,2012-11-17 00:00:00,2012-11-24 00:00:00,rolling_global_norm,100464,0.8958333333333334,0.5173760431490508,0.0338449593884376,0.0110588972431078,2.2079542156591443
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-12,5,2,42,2012-11-17 00:00:00,2012-11-24 00:00:00,rolling_group_norm,100464,0.8956939799331104,0.5171576411206531,0.0336976429367733,0.0052098674521354,2.2076668034733022
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-12,5,2,42,2012-11-17 00:00:00,2012-11-24 00:00:00,rolling_user_norm,100464,0.8949673514890906,0.5148124177595993,0.0202699474438604,0.0079099165439371,2.198313476862173
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-12,5,3,49,2012-11-24 00:00:00,2012-12-01 00:00:00,rolling_global_norm,100464,0.9022037744863832,0.5632581492679374,0.0324912406434145,0.0042545995670995,2.7009970045791607
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-12,5,3,49,2012-11-24 00:00:00,2012-12-01 00:00:00,rolling_group_norm,100464,0.9017458990285078,0.5630464397556787,0.0326425386207994,0.0077903091060985,2.701273338284625
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2012-12,5,3,49,2012-11-24 00:00:00,2012-12-01 00:00:00,rolling_user_norm,100464,0.9029104953017996,0.5604974637001382,0.0243470297818123,0.0105054302422723,2.692865085586221
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2013-01,6,1,35,2012-12-11 00:00:00,2012-12-18 00:00:00,rolling_global_norm,100464,0.9011088549132028,0.5442613986456266,0.0354972925625099,0.0097673160173159,2.3853245938236056
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2013-01,6,1,35,2012-12-11 00:00:00,2012-12-18 00:00:00,rolling_group_norm,100464,0.9013079311992356,0.5443387097174502,0.0351787705048574,0.006351461038961,2.385083418161772
Ausgrid,lightgbm_quantile__c90__h1,0.9,1.0,2013-01,6,1,35,2012-12-11 00:00:00,2012-12-18 00:00:00,rolling_user_norm,100464,0.9000637044115305,0.5405989778045401,0.0237896161809205,0.0051001082251082,2.3779719016390923
